Scan_ID,Angle,Distance
15,133.375,2157.75
15,134.625,2108.25
15,138.125,2943.75
15,139.375,2882.5
15,140.625,2842.0
15,141.84375,2789.75
15,143.546875,1878.75
15,144.796875,1856.5
15,148.046875,2605.75
15,149.25,2559.25
15,150.515625,2538.5
15,151.75,2498.25
15,153.4375,1697.75
15,154.671875,1689.5
15,155.96875,1678.0
15,157.21875,1657.5
15,158.4375,1642.25
15,159.703125,1632.75
15,160.90625,1621.25
15,162.09375,1753.25
15,163.25,1815.25
15,164.484375,1785.75
15,165.734375,1781.75
15,166.984375,1771.0
15,168.1875,1766.75
15,169.4375,1861.25
15,171.546875,2251.75
15,174.0,2237.5
15,175.25,2232.25
15,176.453125,2229.25
15,177.671875,2228.75
15,178.9375,2238.0
15,180.171875,2230.25
15,181.390625,2220.75
15,182.609375,2230.25
15,183.890625,2234.25
15,185.078125,2237.75
15,186.3125,2241.75
15,187.546875,2257.5
15,188.796875,2265.75
15,190.0,2269.0
15,191.265625,2272.5
15,192.484375,2290.25
15,193.6875,2299.5
15,194.921875,2318.75
15,196.140625,2331.5
15,197.375,2340.75
15,198.59375,2351.25
15,199.84375,2384.0
15,201.0625,2395.0
15,202.296875,2407.5
15,203.546875,2433.5
15,204.765625,2470.5
15,205.984375,2487.75
15,207.203125,2514.25
15,208.453125,2551.5
15,209.6875,2582.0
15,210.921875,2603.25
15,213.375,2664.75
15,215.828125,2589.25
15,218.28125,2633.0
15,220.78125,2522.0
15,222.03125,2465.25
15,223.28125,2396.0
15,224.515625,2341.0
15,225.78125,2296.5
15,227.015625,2249.5
15,228.265625,2189.75
15,229.484375,2149.25
15,231.046875,1924.0
15,232.234375,1881.5
15,233.5,1859.5
15,234.765625,1822.5
15,235.984375,1796.0
15,237.203125,1771.5
15,238.5,1749.5
15,239.734375,1728.25
15,240.984375,1701.5
15,242.1875,1686.75
15,243.46875,1667.0
15,244.71875,1638.0
15,245.9375,1625.5
10,258.421875,244.0
15,260.390625,239.25
15,261.65625,239.5
7,265.078125,230.25
12,267.40625,4119.75
12,268.578125,4684.5
14,269.734375,6672.75
15,274.34375,1504.75
15,275.625,1476.0
15,276.828125,1479.5
15,278.03125,1487.5
15,279.328125,1489.5
15,280.515625,1495.5
15,281.75,1505.0
15,282.96875,1507.25
15,284.171875,1512.5
15,285.453125,1527.5
15,286.65625,1534.0
15,287.859375,1539.75
15,289.109375,1550.5
15,290.359375,1564.0
15,291.515625,1572.75
15,292.796875,1582.0
15,293.96875,1605.0
15,295.21875,1618.75
15,296.421875,1625.25
15,297.671875,1650.75
15,298.890625,1672.25
15,300.125,1690.0
15,301.375,1709.5
15,302.59375,1737.0
15,303.8125,1752.0
15,305.046875,1771.75
15,306.234375,1802.5
15,307.46875,1830.5
15,308.6875,1865.5
15,309.859375,1895.0
15,311.109375,1929.25
15,312.3125,1960.75
15,313.53125,2005.75
15,314.75,2051.0
15,315.765625,2087.25
15,317.0,2133.5
15,318.1875,2187.25
15,319.40625,2241.75
15,320.625,2299.0
15,321.875,2359.0
15,323.046875,2414.75
15,324.28125,2482.25
15,325.484375,2573.25
15,326.71875,2656.0
15,327.921875,2741.75
15,329.109375,2826.75
15,330.328125,2935.0
15,331.5625,2923.0
15,332.8125,2881.0
15,334.0625,2842.0
15,335.296875,2816.75
15,336.53125,2787.75
15,337.765625,2750.5
15,338.984375,2725.25
15,340.21875,2713.0
15,341.453125,2686.0
15,342.71875,2649.0
15,343.953125,2644.75
15,345.1875,2628.25
15,349.5,421.5
15,350.828125,398.0
15,352.4375,365.5
15,353.8125,352.75
15,354.9375,351.75
15,356.625,351.5
15,357.578125,352.0
15,358.640625,352.5
15,0.25,353.25
15,1.265625,354.0
15,2.8125,348.75
15,3.765625,346.25
15,5.3125,344.0
15,6.171875,341.0
15,7.703125,337.5
15,8.796875,335.25
15,10.40625,332.75
15,13.703125,357.0
15,14.6875,356.75
15,16.421875,354.0
15,17.3125,352.5
15,18.5625,349.75
15,20.21875,348.5
15,21.34375,345.0
15,22.453125,338.5
15,23.96875,343.75
15,24.625,345.75
15,26.046875,346.75
15,27.171875,347.5
15,28.421875,348.5
15,30.046875,348.75
15,30.796875,351.75
15,31.921875,353.75
15,33.609375,356.0
15,34.78125,358.5
15,35.890625,362.0
15,36.671875,365.0
15,38.046875,368.75
15,39.6875,365.0
15,40.578125,371.25
15,41.859375,378.0
15,42.859375,387.25
15,46.375,428.0
15,47.265625,433.75
15,50.4375,503.25
15,54.03125,3435.0
15,55.25,3521.25
15,56.46875,3629.0
15,57.71875,3630.25
15,58.984375,3450.25
15,60.21875,3437.5
15,61.46875,3418.75
15,62.703125,3224.5
15,63.953125,3227.25
15,65.171875,3229.25
15,66.421875,3210.5
15,67.65625,3103.25
15,68.890625,3085.25
15,70.125,3098.25
15,71.359375,3094.25
15,72.625,2952.25
15,73.84375,3025.75
15,75.078125,3053.5
15,76.296875,3047.75
15,77.53125,3059.75
15,78.78125,3052.0
15,80.015625,3024.0
15,81.234375,3013.25
15,82.484375,3002.25
15,83.703125,2991.0
15,84.9375,2982.5
15,86.15625,2977.5
15,87.40625,2968.25
15,88.640625,2969.25
15,89.859375,2960.75
15,91.09375,2962.0
15,92.296875,3076.25
15,93.546875,3097.25
15,94.78125,3099.75
15,96.015625,3095.0
15,97.25,3098.25
15,98.46875,3099.25
15,99.6875,3118.0
15,100.921875,3129.5
15,102.140625,3132.75
15,103.390625,3141.0
15,104.609375,3150.5
15,105.84375,3154.0
15,107.109375,3167.5
15,108.34375,3178.5
15,110.796875,3078.0
15,112.03125,3118.0
15,113.265625,3130.75
15,114.5,3158.0
15,115.71875,3172.5
15,116.9375,3184.5
15,118.203125,3232.0
15,119.40625,3276.75
15,120.625,3327.5
15,121.859375,3371.25
15,123.109375,3391.25
15,124.328125,3435.0
15,125.546875,3482.0
15,126.765625,3507.75
15,128.03125,3472.5
15,129.25,3400.75
15,130.4375,3328.5
15,131.6875,3246.0
15,133.140625,2170.5
15,134.375,2121.0
15,137.859375,2944.25
15,139.09375,2896.25
15,140.34375,2843.0
15,141.578125,2815.0
15,143.25,1891.25
15,144.53125,1863.5
15,147.765625,2607.5
15,149.015625,2581.25
15,150.234375,2539.25
15,151.453125,2510.5
15,153.140625,1711.75
15,154.421875,1689.75
15,155.6875,1677.5
15,156.90625,1669.0
15,158.125,1651.0
15,159.390625,1632.75
15,160.609375,1624.75
15,161.84375,1622.5
15,162.96875,1827.75
15,164.234375,1798.25
15,165.46875,1782.25
15,166.671875,1772.25
15,167.875,1771.0
15,169.078125,1839.0
15,170.25,1998.75
15,171.203125,2251.25
15,174.90625,2234.25
15,176.109375,2238.5
15,177.359375,2227.75
15,178.59375,2224.25
15,179.859375,2227.25
15,181.078125,2220.5
15,182.3125,2230.75
15,183.578125,2234.0
15,184.78125,2236.0
15,186.03125,2241.75
15,187.234375,2255.75
15,188.46875,2264.5
15,189.671875,2268.25
15,190.9375,2273.5
15,192.15625,2281.5
15,193.375,2301.5
15,194.609375,2319.25
15,195.828125,2325.75
15,197.0625,2340.0
15,198.296875,2350.75
15,199.53125,2358.75
15,200.765625,2393.75
15,201.953125,2407.25
15,203.25,2420.0
15,204.4375,2457.25
15,205.671875,2486.0
15,206.9375,2514.0
15,208.140625,2540.25
15,209.359375,2582.25
15,210.59375,2605.5
15,211.8125,2649.0
15,213.0625,2666.75
15,214.296875,2659.25
15,215.515625,2582.75
15,216.765625,2612.75
15,218.0,2631.5
15,220.453125,2561.75
15,221.703125,2483.0
15,222.984375,2409.75
15,224.203125,2360.75
15,225.46875,2297.75
15,226.65625,2251.5
15,227.890625,2208.5
15,229.125,2160.75
15,230.640625,1987.75
15,231.890625,1903.25
15,233.125,1860.75
15,234.421875,1830.75
15,235.640625,1797.0
15,236.859375,1773.0
15,238.09375,1753.5
15,239.359375,1732.75
15,240.59375,1702.5
15,241.875,1686.75
15,243.109375,1672.5
15,244.328125,1647.25
15,245.578125,1624.75
8,258.15625,239.5
15,260.59375,240.25
15,260.9375,239.5
15,263.546875,241.25
9,262.953125,243.75
7,264.75,249.0
10,269.34375,6878.75
15,273.96875,1517.75
15,275.234375,1475.75
15,276.40625,1480.25
15,277.671875,1484.5
15,278.90625,1490.0
15,280.125,1494.5
15,281.375,1497.25
15,282.59375,1505.25
15,283.84375,1512.25
15,285.0,1526.5
15,286.21875,1529.25
15,287.5,1539.25
15,288.71875,1550.5
15,289.90625,1560.25
15,291.140625,1572.75
15,292.390625,1581.75
15,293.59375,1595.5
15,294.859375,1607.0
15,296.046875,1624.5
15,297.265625,1639.25
15,298.453125,1658.75
15,299.6875,1678.5
15,300.921875,1703.0
15,302.140625,1719.75
15,303.34375,1751.25
15,304.5625,1766.25
15,305.8125,1795.0
15,306.984375,1813.5
15,308.21875,1863.75
15,309.421875,1883.75
15,310.671875,1921.0
15,311.859375,1960.0
15,313.09375,1991.0
15,314.3125,2030.0
15,315.328125,2076.5
15,316.546875,2114.0
15,317.734375,2162.0
15,318.953125,2219.75
15,320.15625,2275.5
15,321.375,2334.5
15,322.65625,2391.75
15,323.859375,2463.75
15,325.0625,2535.5
15,326.28125,2626.5
15,327.5,2696.5
15,328.671875,2795.0
15,329.90625,2881.0
15,331.125,2940.5
15,332.375,2904.5
15,333.625,2878.5
15,334.828125,2819.25
15,336.078125,2789.25
15,337.328125,2762.5
15,338.546875,2737.0
15,339.8125,2713.25
15,341.015625,2702.5
15,342.25,2666.5
15,343.46875,2644.25
15,344.703125,2635.5
15,345.96875,2626.25
15,350.234375,412.25
15,351.65625,391.5
15,353.5625,357.75
15,354.65625,351.5
15,356.234375,351.5
15,357.53125,349.0
15,358.78125,349.5
15,359.890625,350.75
15,1.015625,352.25
15,2.34375,352.25
15,3.578125,346.75
15,4.890625,344.75
15,5.796875,343.0
15,7.203125,338.75
15,8.375,337.25
15,9.65625,334.75
15,10.96875,333.25
15,14.203125,357.0
15,15.484375,356.5
15,16.671875,354.5
15,17.953125,352.75
15,19.234375,350.75
15,20.65625,348.25
15,21.65625,345.25
15,23.546875,339.25
15,24.078125,345.5
15,25.671875,346.5
15,26.796875,349.0
15,27.953125,349.5
15,29.53125,350.5
15,30.625,352.5
15,31.9375,353.5
15,32.828125,355.75
15,34.25,358.25
15,35.53125,359.75
15,36.734375,363.25
15,37.65625,367.0
15,38.65625,370.75
15,40.015625,366.0
15,41.171875,374.0
15,42.4375,381.25
15,43.734375,387.5
15,46.671875,431.75
15,48.234375,436.25
15,51.140625,513.25
15,52.28125,3378.75
15,53.515625,3379.75
15,54.71875,3487.5
15,55.9375,3551.0
15,57.171875,3674.0
15,58.453125,3520.0
15,59.6875,3450.5
15,60.921875,3417.0
15,62.15625,3290.5
15,63.421875,3219.5
15,64.625,3230.5
15,65.859375,3211.75
15,67.109375,3119.75
15,68.34375,3085.5
15,69.578125,3098.5
15,70.828125,3105.25
15,72.078125,2994.25
15,73.3125,2951.5
15,74.515625,2976.5
15,75.75,3055.0
15,76.96875,3061.0
15,78.21875,3055.25
15,79.453125,3028.25
15,80.6875,3035.75
15,81.890625,3008.5
15,83.171875,3002.25
15,84.40625,2984.5
15,85.65625,2977.75
15,86.859375,2973.25
15,88.09375,2971.0
15,89.34375,2962.25
15,90.5625,2947.5
15,91.8125,2924.75
15,93.0,3096.75
15,94.265625,3095.75
15,95.5,3081.0
15,96.71875,3097.75
15,97.953125,3115.25
15,99.171875,3099.75
15,100.421875,3105.5
15,101.625,3131.5
15,102.890625,3133.75
15,104.09375,3149.25
15,105.34375,3153.5
15,106.5625,3163.0
15,109.03125,2954.0
15,110.25,3074.0
15,111.484375,3096.75
15,112.71875,3107.25
15,113.921875,3143.5
15,115.140625,3160.0
15,116.390625,3183.25
15,117.59375,3241.75
15,118.828125,3263.0
15,120.078125,3296.25
15,121.296875,3338.5
15,122.5,3374.0
15,123.75,3410.25
15,124.984375,3450.75
15,126.1875,3498.75
15,127.40625,3505.5
15,128.671875,3428.5
15,129.890625,3354.0
15,131.09375,3288.5
15,132.34375,3196.25
15,133.765625,2147.5
15,137.28125,2969.25
15,138.515625,2930.25
15,139.75,2875.75
15,140.984375,2826.0
15,142.25,2797.75
15,143.9375,1875.75
15,145.140625,1846.5
15,148.40625,2582.5
15,149.640625,2559.0
15,150.890625,2537.0
15,152.109375,2496.25
15,153.8125,1698.25
15,155.125,1686.5
15,156.375,1669.0
15,157.5625,1657.75
15,158.84375,1639.5
15,160.0625,1625.0
15,161.28125,1620.5
15,162.46875,1808.75
15,163.6875,1798.75
15,164.921875,1785.25
15,166.109375,1781.75
15,167.40625,1770.25
15,168.625,1778.5
15,169.796875,1919.25
15,170.671875,2251.0
15,171.90625,2241.25
15,174.390625,2239.5
15,175.625,2238.75
15,176.828125,2227.5
15,178.0625,2227.75
15,179.328125,2227.0
15,180.546875,2232.0
15,181.75,2221.5
15,183.0,2233.5
15,184.25,2236.0
15,185.46875,2238.0
15,186.6875,2242.0
15,187.90625,2263.5
15,189.140625,2265.5
15,190.390625,2269.0
15,191.625,2280.25
15,192.84375,2288.0
15,194.078125,2301.75
15,195.28125,2325.5
15,196.5,2331.5
15,197.734375,2341.25
15,198.984375,2357.75
15,200.21875,2384.75
15,201.4375,2394.25
15,202.640625,2419.0
15,203.828125,2444.0
15,205.09375,2468.75
15,206.28125,2503.5
15,207.515625,2528.5
15,208.75,2551.75
15,209.953125,2583.25
15,211.203125,2622.75
15,212.40625,2664.0
15,213.65625,2645.0
15,216.109375,2590.0
15,217.34375,2614.5
15,218.5625,2677.5
15,221.03125,2510.5
15,222.3125,2442.25
15,223.5625,2386.0
15,224.78125,2330.5
15,226.0625,2276.25
15,227.296875,2234.25
15,228.515625,2173.25
15,229.75,2140.75
15,231.234375,1934.5
15,232.53125,1880.75
15,233.78125,1851.75
15,234.984375,1822.5
15,236.234375,1796.25
15,237.484375,1761.5
15,238.75,1742.75
15,239.984375,1726.75
15,241.203125,1694.0
15,242.46875,1673.0
15,243.734375,1656.5
15,244.984375,1631.5
15,246.171875,1650.25
15,260.5,240.25
15,261.734375,239.25
15,262.046875,240.75
12,264.921875,244.0
7,268.859375,4789.25
15,274.6875,1483.5
15,275.78125,1475.75
15,277.0625,1478.0
15,278.234375,1486.25
15,279.453125,1490.0
15,280.71875,1495.5
15,281.921875,1505.0
15,283.171875,1507.25
15,284.40625,1513.5
15,285.59375,1528.75
15,286.8125,1534.0
15,288.09375,1540.25
15,289.296875,1559.5
15,290.46875,1563.75
15,291.734375,1573.25
15,292.953125,1594.25
15,294.140625,1604.0
15,295.375,1618.0
15,296.578125,1625.5
15,297.828125,1650.75
15,299.046875,1672.5
15,300.296875,1692.25
15,301.484375,1709.75
15,302.703125,1736.5
15,303.953125,1752.5
15,305.125,1783.0
15,306.375,1802.0
15,307.546875,1832.5
15,308.796875,1866.5
15,309.984375,1906.0
15,311.21875,1933.0
15,312.4375,1969.75
15,313.625,2007.25
15,314.875,2048.0
15,315.890625,2089.25
15,317.09375,2148.25
15,318.296875,2186.0
15,319.515625,2243.5
15,320.75,2312.5
15,321.921875,2361.0
15,323.234375,2428.0
15,324.4375,2506.25
15,325.65625,2580.5
15,326.875,2668.25
15,328.0625,2748.75
15,329.265625,2837.75
15,330.515625,2947.5
15,331.734375,2911.5
15,332.96875,2880.25
15,334.234375,2841.25
15,335.46875,2817.75
15,336.703125,2783.5
15,337.90625,2752.0
15,339.140625,2734.75
15,340.40625,2703.5
15,341.640625,2685.75
15,342.875,2648.25
15,344.125,2636.75
15,345.328125,2624.75
15,351.140625,406.75
15,352.671875,389.75
15,354.0,363.5
15,355.515625,351.25
15,356.609375,349.5
15,357.625,348.75
15,359.34375,348.0
15,0.109375,349.5
15,1.5,350.5
15,3.0625,352.0
15,4.375,348.25
15,5.359375,344.0
15,6.875,342.75
15,7.890625,339.5
15,9.25,336.75
15,10.71875,334.75
15,11.453125,332.75
15,15.1875,359.25
15,16.46875,357.25
15,17.78125,354.75
15,18.796875,354.0
15,19.765625,352.75
15,21.0,350.0
15,22.6875,346.75
15,23.734375,341.25
15,24.859375,345.75
15,26.015625,346.5
15,27.59375,349.5
15,28.5,351.5
15,30.0,352.75
15,30.765625,353.5
15,32.359375,354.0
15,33.734375,356.0
15,34.828125,359.5
15,35.65625,362.25
15,37.0625,365.75
15,38.421875,368.75
15,39.40625,372.0
15,40.71875,368.25
15,42.0625,375.25
15,43.046875,384.75
15,44.234375,392.25
15,47.40625,434.0
15,48.53125,440.75
15,54.15625,3439.25
15,55.359375,3516.75
15,56.59375,3629.25
15,57.828125,3622.75
15,59.125,3413.5
15,60.359375,3437.0
15,61.59375,3362.25
15,62.84375,3217.75
15,64.09375,3227.25
15,65.328125,3231.0
15,66.5625,3202.75
15,67.78125,3111.0
15,69.046875,3087.5
15,70.265625,3104.25
15,71.484375,3082.0
15,72.765625,2949.75
15,73.984375,3025.75
15,75.203125,3012.5
15,76.421875,3092.5
15,77.6875,3042.5
15,78.90625,3029.5
15,80.140625,3023.0
15,81.390625,3014.0
15,82.59375,3001.25
15,83.859375,2989.5
15,85.0625,2983.25
15,86.3125,2972.75
15,87.546875,2969.0
15,88.78125,2971.0
15,90.0,2948.25
15,91.25,2960.25
15,92.453125,3077.25
15,93.671875,3096.0
15,94.921875,3098.5
15,96.140625,3095.25
15,97.390625,3098.25
15,98.625,3100.25
15,99.828125,3118.5
15,101.078125,3106.5
15,102.296875,3134.0
15,103.53125,3140.25
15,104.765625,3148.25
15,105.984375,3161.0
15,107.203125,3167.75
15,108.4375,3195.25
15,109.671875,3061.25
15,110.90625,3095.75
15,112.125,3085.5
15,113.34375,3132.25
15,114.59375,3159.25
15,115.828125,3173.25
15,117.03125,3207.5
15,118.265625,3235.0
15,119.484375,3277.75
15,120.703125,3330.5
15,121.9375,3373.25
15,123.15625,3393.25
15,124.390625,3428.5
15,125.609375,3479.75
15,126.828125,3508.75
15,128.078125,3477.5
15,129.3125,3394.5
15,130.53125,3324.5
15,131.78125,3231.25
15,133.21875,2165.5
15,134.5,2111.5
15,137.96875,2945.25
15,139.234375,2895.25
15,140.46875,2843.5
15,141.703125,2809.25
15,143.40625,1880.0
15,144.625,1859.75
15,147.875,2607.75
15,149.109375,2560.25
15,150.34375,2538.0
15,151.578125,2497.25
15,153.28125,1712.5
15,154.53125,1689.75
15,155.796875,1677.75
15,157.09375,1657.75
15,158.3125,1650.25
15,159.5625,1631.25
15,160.765625,1621.5
15,162.03125,1634.75
15,163.171875,1814.5
15,164.375,1786.75
15,165.625,1782.0
15,166.875,1773.75
15,168.09375,1769.0
15,169.3125,1855.25
9,170.46875,1959.5
15,171.4375,2251.25
15,173.890625,2212.5
15,175.09375,2236.0
15,176.359375,2237.5
15,177.59375,2228.5
15,178.765625,2223.75
15,180.0,2227.5
15,181.25,2221.75
15,182.46875,2229.0
15,183.703125,2233.5
15,184.921875,2237.75
15,186.140625,2241.75
15,187.359375,2253.75
15,188.578125,2264.5
15,189.828125,2268.75
15,191.0625,2273.25
15,192.28125,2281.25
15,193.53125,2301.75
15,194.734375,2318.5
15,195.953125,2326.25
15,197.1875,2342.0
15,198.421875,2350.0
15,199.65625,2359.5
15,200.890625,2393.5
15,202.109375,2407.75
15,203.328125,2433.5
15,204.546875,2468.0
15,205.78125,2485.75
15,207.0,2514.25
15,208.21875,2549.5
15,209.453125,2582.25
15,210.65625,2604.0
15,213.109375,2661.25
15,215.609375,2583.25
15,216.84375,2613.75
15,220.546875,2532.5
15,221.765625,2465.0
15,223.015625,2408.75
15,224.265625,2350.0
15,225.484375,2300.5
15,226.78125,2252.5
15,228.015625,2203.0
15,229.21875,2159.0
15,230.734375,1932.75
15,232.03125,1899.75
15,233.21875,1861.25
15,234.515625,1832.0
15,235.6875,1797.5
15,236.9375,1773.5
15,238.1875,1750.75
15,239.453125,1727.75
15,240.6875,1706.25
15,241.953125,1686.75
15,243.1875,1667.0
15,244.421875,1642.5
15,245.6875,1624.0
8,258.296875,233.75
15,261.171875,240.0
15,261.21875,240.5
15,263.640625,241.25
9,264.375,235.5
9,268.3125,4393.75
12,269.40625,7056.75
15,274.0625,1517.5
15,275.28125,1475.5
15,276.5,1481.0
15,277.71875,1487.75
15,278.9375,1490.0
15,280.109375,1494.25
15,281.375,1498.25
15,282.578125,1505.5
15,283.8125,1513.5
15,285.015625,1525.75
15,286.296875,1529.5
15,287.5,1539.75
15,288.71875,1550.5
15,289.90625,1559.75
15,291.171875,1572.25
15,292.375,1581.5
15,293.609375,1593.5
15,294.8125,1610.25
15,296.046875,1625.0
15,297.265625,1638.75
15,298.4375,1659.0
15,299.6875,1679.25
15,300.921875,1702.0
15,302.140625,1725.25
15,303.34375,1751.5
15,304.5625,1767.0
15,305.765625,1794.25
15,307.0,1813.75
15,308.234375,1862.75
15,309.4375,1887.25
15,310.671875,1920.25
15,311.859375,1959.25
15,313.078125,1991.75
15,314.28125,2031.25
15,315.3125,2077.25
15,316.53125,2114.25
15,317.71875,2165.0
15,318.96875,2220.5
15,320.15625,2273.0
15,321.34375,2334.5
15,322.625,2383.5
15,323.8125,2462.25
15,325.0625,2545.5
15,326.265625,2624.0
15,327.46875,2696.0
15,328.6875,2794.75
15,329.875,2896.25
15,331.125,2941.25
15,332.34375,2905.25
15,333.609375,2877.5
15,334.8125,2818.0
15,336.078125,2790.0
15,337.296875,2763.25
15,338.515625,2751.5
15,339.78125,2713.75
15,340.984375,2702.5
15,342.234375,2665.75
15,343.5,2643.25
15,344.703125,2636.0
15,345.953125,2623.0
15,347.1875,2566.0
15,351.53125,412.75
15,352.8125,399.0
15,354.171875,391.0
15,356.1875,355.0
15,357.046875,352.75
15,358.34375,351.25
15,359.828125,350.5
15,0.75,350.5
15,2.234375,352.25
15,3.421875,353.5
15,4.453125,354.25
15,5.90625,348.0
15,7.0625,346.25
15,8.6875,343.0
15,9.765625,341.25
15,10.921875,339.0
15,11.9375,336.75
15,13.3125,335.5
15,15.515625,362.75
15,17.046875,361.25
15,18.171875,359.0
15,19.078125,357.75
15,20.453125,356.5
15,21.9375,354.5
15,23.1875,353.25
15,24.21875,350.5
15,25.890625,343.25
15,27.078125,348.75
15,27.921875,353.0
15,29.296875,355.0
15,30.515625,355.0
15,31.5,357.5
15,32.765625,358.5
15,33.890625,360.25
15,35.46875,362.25
15,36.640625,365.5
15,37.859375,367.25
15,38.671875,371.75
15,40.15625,375.75
15,41.453125,375.75
15,42.265625,375.5
15,43.515625,385.0
15,44.890625,394.5
15,46.046875,400.75
15,49.078125,444.75
15,52.546875,517.5
15,53.53125,3493.0
15,54.765625,3488.75
15,55.96875,3588.25
15,57.21875,3656.75
15,58.53125,3441.5
15,59.75,3449.0
15,61.0,3413.5
15,62.234375,3271.75
15,63.46875,3219.5
15,64.703125,3228.5
15,65.953125,3211.25
15,67.21875,3105.5
15,68.421875,3086.0
15,69.671875,3099.25
15,70.90625,3104.5
15,72.15625,2987.0
15,73.390625,2970.75
15,74.640625,2976.75
15,75.859375,3059.5
15,77.0625,3062.25
15,78.3125,3054.5
15,79.53125,3043.5
15,80.796875,3014.25
15,82.015625,3008.75
15,83.1875,3001.0
15,84.421875,2984.0
15,85.6875,2978.0
15,86.921875,2973.25
15,88.140625,2971.75
15,89.359375,2963.0
15,90.59375,2950.5
15,91.84375,2936.5
15,93.046875,3095.75
15,94.265625,3114.5
15,95.5,3097.25
15,96.71875,3097.25
15,97.96875,3114.75
15,99.203125,3099.75
15,100.4375,3105.75
15,101.65625,3131.5
15,102.875,3135.25
15,104.125,3147.25
15,105.34375,3153.75
15,106.5625,3162.0
15,109.0625,2953.25
15,110.25,3064.0
15,111.46875,3095.75
15,112.71875,3130.25
15,113.9375,3144.5
15,115.171875,3160.75
15,116.390625,3184.25
15,117.609375,3220.75
15,118.84375,3267.75
15,120.0625,3290.5
15,121.296875,3338.25
15,122.515625,3374.25
15,123.765625,3414.5
15,124.96875,3448.25
15,126.203125,3499.75
15,127.421875,3502.0
15,128.65625,3428.25
15,129.90625,3350.75
15,131.15625,3277.5
15,132.375,3215.0
15,133.84375,2147.5
15,137.328125,2983.75
15,138.5625,2928.0
15,139.828125,2874.0
15,141.046875,2825.5
15,142.28125,2806.75
15,143.96875,1872.0
15,145.1875,1846.0
15,147.25,2610.0
15,148.46875,2597.75
15,149.734375,2559.25
15,150.953125,2536.0
15,152.171875,2495.0
15,153.875,1702.0
15,155.171875,1684.5
15,156.4375,1668.75
15,157.625,1658.5
15,158.90625,1638.0
15,160.140625,1624.75
15,161.34375,1620.75
15,162.515625,1822.5
15,163.765625,1798.0
15,165.0,1786.0
15,166.203125,1781.75
15,167.46875,1770.0
15,168.671875,1779.0
15,169.875,1926.75
15,170.75,2252.0
15,172.0,2260.75
15,174.484375,2249.5
15,175.71875,2237.75
15,176.953125,2227.5
15,178.171875,2227.5
15,179.375,2228.5
15,180.59375,2230.75
15,181.84375,2222.0
15,183.0625,2233.0
15,184.296875,2236.0
15,185.53125,2239.75
15,186.734375,2254.5
15,187.96875,2262.5
15,189.171875,2265.0
15,190.4375,2269.5
15,191.640625,2280.75
15,192.890625,2290.0
15,194.125,2313.5
15,195.328125,2325.25
15,196.546875,2331.25
15,197.78125,2342.25
15,199.0,2358.75
15,200.25,2383.0
15,201.453125,2394.75
15,202.734375,2431.0
15,203.9375,2443.5
15,205.140625,2469.5
15,206.375,2512.5
15,207.625,2526.5
15,208.8125,2550.75
15,210.03125,2586.75
15,211.296875,2621.25
15,213.734375,2659.75
15,216.21875,2590.0
15,217.421875,2616.0
15,218.640625,2658.75
15,221.140625,2505.25
15,222.40625,2437.25
15,223.640625,2372.5
15,224.875,2324.5
15,226.125,2273.5
15,227.421875,2233.25
15,228.640625,2178.0
15,229.90625,2140.25
15,231.4375,1908.5
15,232.6875,1880.0
15,233.90625,1845.5
15,235.140625,1813.75
15,236.359375,1796.25
15,237.671875,1752.0
15,238.890625,1742.25
15,240.109375,1718.5
15,241.375,1695.25
15,242.625,1673.25
15,243.859375,1651.75
15,245.125,1634.75
15,246.328125,1649.75
15,260.328125,240.0
15,261.8125,239.25
15,261.578125,240.5
8,270.09375,6227.25
15,274.75,1482.75
15,275.875,1475.25
15,277.125,1479.0
15,278.328125,1486.5
15,279.5625,1490.25
15,280.78125,1494.25
15,281.96875,1504.75
15,283.21875,1507.0
15,284.46875,1514.25
15,285.625,1529.25
15,286.875,1533.75
15,288.125,1540.0
15,289.3125,1559.25
15,290.546875,1563.75
15,291.75,1573.0
15,293.0,1592.5
15,294.15625,1603.25
15,295.421875,1611.5
15,296.609375,1628.0
15,297.859375,1650.75
15,299.09375,1672.0
15,300.34375,1686.5
15,301.578125,1710.75
15,302.765625,1736.75
15,304.0,1759.75
15,305.234375,1780.5
15,306.390625,1802.25
15,307.640625,1835.5
15,308.859375,1866.5
15,310.0625,1905.5
15,311.296875,1932.25
15,312.53125,1978.25
15,313.734375,2008.0
15,314.71875,2051.5
15,315.9375,2094.5
15,317.171875,2152.0
15,318.359375,2187.5
15,319.5625,2248.25
15,320.796875,2316.5
15,322.0,2363.0
15,323.328125,2417.25
15,324.515625,2511.0
15,325.734375,2586.75
15,326.96875,2668.75
15,328.171875,2753.5
15,329.390625,2842.0
15,330.609375,2947.5
15,331.828125,2915.5
15,333.078125,2879.0
15,334.3125,2840.0
15,335.578125,2807.0
15,336.8125,2784.25
15,338.046875,2752.75
15,339.25,2728.25
15,340.5,2704.25
15,341.734375,2685.0
15,342.984375,2664.5
15,344.234375,2635.25
15,345.46875,2621.5
15,346.65625,2608.25
15,347.890625,2578.0
15,349.078125,2601.0
15,350.3125,2575.75
15,356.0625,409.75
15,357.484375,391.5
15,359.0625,364.0
15,0.4375,361.5
15,1.328125,361.25
15,2.96875,361.5
15,3.75,362.25
15,5.28125,362.5
